版本,model_id,组件,层号_1based,层类型,模板,步骤序号,模块,步骤,数学关系,输入shape,逻辑权重shape,打包shape与dtype,输出shape,中间与缓存,阶段,精度,逻辑参数计数_本步骤,权重证据,配置或检查点revision,PyTorch接口,来源标识与链接,边界说明
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,9,attention,拆分Q/K/V与布局变换,view/transpose/split；Krope在head维广播，不新增权重,"Q:[N,12288]; KV:[N,16384]; Krope:[N,64]",,,"Q/K:[B,64,T,192]; V:[B,64,T,128]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3Attention.forward（函数上下文，不是本步骤的有序调用链）,c5baa6bc5b14 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3Attention.forward L751-857 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L751,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,10,attention,RoPE / 位置处理,K2参考调用apply_rotary_pos_emb；K3所读参考forward未直接调用RoPE，生产MLA wrapper中有rotary_emb,"Qrope:[B,64,T,64]; Krope:[B,1,T,64]",model.layers.57.self_attn.rotary_emb.inv_freq: metadata,model.layers.57.self_attn.rotary_emb.inv_freq: 56 BF16,旋转后的同shape,无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,apply_rotary_pos_emb（函数上下文，不是本步骤的有序调用链）,260cc1915f9b moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::apply_rotary_pos_emb L339-371 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L339,历史inv_freq缓冲的存储长度不作为runtime旋转维度；runtime依赖config和重建/加载路径。
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,11,attention,注意力得分与归一化,P=softmax(QKᵀ×scale+causal_mask)；Flash/MLA内核无需物化完整P,"Q:[B,64,T,192]; K:[B,64,S,192]",,,"P:[B,64,T,S]（数学逻辑）","参考展开K/V:[B,64,S,192] / [B,64,S,128]; 压缩MLA语义cache:[Nblocks,block_size,512+64]；具体生产布局/量化另见API分支","prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,"torch.matmul(Q,K.transpose(2,3)) × scale → 加mask → torch.nn.functional.softmax(FP32).to(Q.dtype) → torch.nn.functional.dropout（按training开关）","c5baa6bc5b14 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3Attention.forward L751-857 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L751
c5baa6bc5b14-816 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3Attention.forward / 步骤语句 L816-840 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L816",prefill S=history+T；decode T=1。不同backend的分页轴、KV dtype、DCP分片不能统一假定。
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,12,attention,对V加权汇聚,O=P @ V，转置/合并heads,"P:[B,64,T,S]; V:[B,64,S,128]",,,"[B,T,8192]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,"torch.matmul(P,V) → Tensor.transpose(1,2).contiguous() → Tensor.reshape(B,T,heads×Dv)","c5baa6bc5b14 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3Attention.forward L751-857 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L751
c5baa6bc5b14-840 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3Attention.forward / 步骤语句 L840-852 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L840",
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,13,attention,MLA输出投影,Y=X @ Wᵀ,"[N,8192]","model.layers.57.self_attn.o_proj.weight_scale_inv: metadata
model.layers.57.self_attn.o_proj.weight: 7168x8192","model.layers.57.self_attn.o_proj.weight_scale_inv: 56x64 F32
model.layers.57.self_attn.o_proj.weight: 7168x8192 F8_E4M3","[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,58720256,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,Linear.forward → torch.nn.functional.linear,"cca6a392eb8c moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1168-1228 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L1168
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,14,residual,注意力残差合并,Y=residual+branch；K3块边界prefix_sum可能为空并新开残差块,"residual,branch:[N,7168]",,,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3DecoderLayer.forward（函数上下文，不是本步骤的有序调用链）,cca6a392eb8c moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1168-1228 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L1168,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,15,norm,前馈前归一化,RMSNorm: X×rsqrt(mean(X²)+eps)×γ,"[N,7168]",model.layers.57.post_attention_layernorm.weight: 7168,model.layers.57.post_attention_layernorm.weight: 7168 BF16,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,7168,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,"DeepseekV3RMSNorm.forward：Tensor.float/to(FP32) → Tensor.pow(2).mean(-1,keepdim=True) → torch.rsqrt(var+eps) → 输入乘归一化因子 → 转输入dtype并乘gamma",e37fe49f1452 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3RMSNorm.forward L103-108 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L103,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,16,router,MoE路由评分,FP32路由线性→sigmoid；选择分数可加correction_bias，最终权重取原分数并归一化/缩放,"[N,7168]","model.layers.57.mlp.gate.e_score_correction_bias: 384
model.layers.57.mlp.gate.weight: 384x7168","model.layers.57.mlp.gate.e_score_correction_bias: 384 F32
model.layers.57.mlp.gate.weight: 384x7168 BF16","logits:[N,384]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；F32；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,2752896,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,MoEGate.forward（函数上下文，不是本步骤的有序调用链）,b6d3839075c1 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::MoEGate.forward L423-474 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L423,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,17,router,Top-K专家选择,grouped/noaux_tc路由规则；总专家E与每token选中K严格区分,"scores:[N,384]",,,"ids,weights:[N,8]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,MoEGate.forward（函数上下文，不是本步骤的有序调用链）,b6d3839075c1 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::MoEGate.forward L423-474 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L423,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,18,routed,专家分发与token重排,argsort/gather或EP dispatch；N_e由实际路由确定,"X:[N,7168]; ids:[N,8]",,,"每专家X_e:[N_e,7168]",Σ_e N_e=N×8（忽略padding且无token丢弃）；EP后是本地接收量，容量padding/通信缓冲大小由后端决定,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3MoE.moe_infer（函数上下文，不是本步骤的有序调用链）,de2e790cec87 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer L536-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L536,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,19,routed,路由专家门控GEMM,Y=X @ Wᵀ；每专家独立，N_e动态，ΣN_e=N×TopK（无丢弃时）,"[N_e,7168]","model.layers.57.mlp.experts.{e}.gate_proj.weight_scale_inv: metadata ×384 experts
model.layers.57.mlp.experts.{e}.gate_proj.weight: 2048x7168 ×384 experts","model.layers.57.mlp.experts.{e}.gate_proj.weight_scale_inv: 16x56 F32
model.layers.57.mlp.experts.{e}.gate_proj.weight: 2048x7168 F8_E4M3","[N_e,2048]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,5637144576,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3MoE.moe_infer（函数上下文，不是本步骤的有序调用链）,de2e790cec87 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer L536-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L536,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,20,routed,路由专家上投影GEMM,Y=X @ Wᵀ；每专家独立，N_e动态，ΣN_e=N×TopK（无丢弃时）,"[N_e,7168]","model.layers.57.mlp.experts.{e}.up_proj.weight_scale_inv: metadata ×384 experts
model.layers.57.mlp.experts.{e}.up_proj.weight: 2048x7168 ×384 experts","model.layers.57.mlp.experts.{e}.up_proj.weight_scale_inv: 16x56 F32
model.layers.57.mlp.experts.{e}.up_proj.weight: 2048x7168 F8_E4M3","[N_e,2048]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,5637144576,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3MoE.moe_infer（函数上下文，不是本步骤的有序调用链）,de2e790cec87 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer L536-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L536,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,21,ffn,门控激活,SiLU(gate)×up,"gate/up:[N_e,2048]",,,"[N_e,2048]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3MLP.forward（函数上下文，不是本步骤的有序调用链）,ed2d079af130 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MLP.forward L388-390 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L388,激活先计算FP32再回写的分支见来源；不是把I32/U8容器直接相乘。
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,22,routed,路由专家下投影GEMM,Y=X @ Wᵀ；每专家独立，N_e动态，ΣN_e=N×TopK（无丢弃时）,"[N_e,2048]","model.layers.57.mlp.experts.{e}.down_proj.weight_scale_inv: metadata ×384 experts
model.layers.57.mlp.experts.{e}.down_proj.weight: 7168x2048 ×384 experts","model.layers.57.mlp.experts.{e}.down_proj.weight_scale_inv: 56x16 F32
model.layers.57.mlp.experts.{e}.down_proj.weight: 7168x2048 F8_E4M3","[N_e,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,5637144576,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,DeepseekV3MoE.moe_infer（函数上下文，不是本步骤的有序调用链）,de2e790cec87 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer L536-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L536,
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,23,routed,专家加权合并,逆重排、乘路由权重、对TopK求和；跨rank可能有combine/约简,"Y_e:[N_e,7168]; weights:[N,8]",,,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,"索引回填 new_x[idxs]=outs → Tensor.view(N,TopK,H_e) → Tensor.type(weight.dtype) → Tensor.mul_(topk_weight.unsqueeze(-1)) → Tensor.sum(dim=1) → Tensor.type(output dtype)","de2e790cec87 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer L536-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L536
de2e790cec87-601 moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3MoE.moe_infer / 步骤语句 L601-609 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L601",
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,24,shared,共享专家gate_proj,Y=X @ Wᵀ,"[N,7168]","model.layers.57.mlp.shared_experts.gate_proj.weight_scale_inv: metadata
model.layers.57.mlp.shared_experts.gate_proj.weight: 2048x7168","model.layers.57.mlp.shared_experts.gate_proj.weight_scale_inv: 16x56 F32
model.layers.57.mlp.shared_experts.gate_proj.weight: 2048x7168 F8_E4M3","[N,2048]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,14680064,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,Linear.forward → torch.nn.functional.linear,"cca6a392eb8c moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1168-1228 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L1168
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2-Base,k2-base,decoder-58,58,MLA/MoE,k2-base-t2,25,shared,共享专家up_proj,Y=X @ Wᵀ,"[N,7168]","model.layers.57.mlp.shared_experts.up_proj.weight_scale_inv: metadata
model.layers.57.mlp.shared_experts.up_proj.weight: 2048x7168","model.layers.57.mlp.shared_experts.up_proj.weight_scale_inv: 16x56 F32
model.layers.57.mlp.shared_experts.up_proj.weight: 2048x7168 F8_E4M3","[N,2048]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：F32；F8_E4M3；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,14680064,同尺寸Instruct模板推导，非Base文件头审计,Base未独立权重审计,Linear.forward → torch.nn.functional.linear,"cca6a392eb8c moonshotai/Kimi-K2-Base@ce72df012259dcc55d945e890f815fe7ef69159c modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1168-1228 https://huggingface.co/moonshotai/Kimi-K2-Base/blob/ce72df012259dcc55d945e890f815fe7ef69159c/modeling_deepseek.py#L1168
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
