model,component,layer_1based,step,operator,torch_reference,config_source,NVIDIA_CUDA,AMD_ROCm,Ascend,backend_evidence
MiniCPM-MoE-8x2B,root,1,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,1,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,1,7,FFN_expand_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,1,8,FFN_contract_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,1,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,7,FFN_expand_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,8,FFN_contract_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,2,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,7,FFN_expand_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,8,FFN_contract_per_expert,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,3,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-MoE-8x2B,root,4,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-MoE-8x2B/resolve/7495286593bc56a524a42e26eeaee5e185cb7f9c/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
