sheet,cell,row,module,operator,field,original,verified_or_formula,classification,reason,fixed_sources,comparison_status,analysis_location
算子表,L113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,output format,ND,逻辑轴顺序可记录；NPU ND/NZ实际布局未核验,逻辑与物理格式需区分,ND文本不是加载、转换或设备kernel布局的证明,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,M113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,dtype next1,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,N113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,dtype next2,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,O113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,next3,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,P113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,并行资源占用情况,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,Q113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,duration,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,R113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,计算利用率,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,S113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,mte,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,T113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,scalar,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,U113,113,layer_0.kda_layer.moe.shared_expert,shared_gate_input,融合算子分析,(空白),待按实现与性能证据分析,未提供融合分析,不能由空白推定可融合或有性能收益,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,A114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,模块,layer_0.kda_layer.moe.shared_expert,第0层为Dense，MoE起于后续层；若表示代表性MoE应改为layer_i且i>=1,真实层索引不匹配,first_k_dense_replace=1；不把代表结构当真实第0层,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",差异,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,B114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,算子列表,shared_up_input,shared_up_input,原标签/符号保留,结构标签本身不证明实际调用链；后续列独立核验,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,一致,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,C114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,npu kernel,split,框架/数学操作：split；NPU kernel未核验,接口层级误分类,框架API不是NPU设备kernel，不能作一对一映射,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,差异,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,D114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,算子类型,shared SiTU up input,shared SiTU up input,原标签/符号保留,结构标签本身不证明实际调用链；后续列独立核验,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,一致,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,E114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,inputshape,"[B,S,6144]",完整共享分支逻辑宽6144；3072可能仅单专家/局部分片,共享专家聚合/分片假设,与固定K3 config及独立逐层计算证据对照；若原表另指其他模型/分片，需单独标识,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,F114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,output shape,"[B,S,3072]",完整共享分支逻辑宽6144；3072可能仅单专家/局部分片,共享专家聚合/分片假设,与固定K3 config及独立逐层计算证据对照；若原表另指其他模型/分片，需单独标识,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,G114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,dim,"B,S","B,S",原标签/符号保留,结构标签本身不证明实际调用链；后续列独立核验,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,一致,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,H114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,shape范围,"symbolic:B,S; fixed:6144,3072; attrs:axis=-1",完整共享分支逻辑宽6144；3072可能仅单专家/局部分片,共享专家聚合/分片假设,与固定K3 config及独立逐层计算证据对照；若原表另指其他模型/分片，需单独标识,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,I114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,input dtype,BF16,BF16激活假设与存储dtype分开；K3 routed权重MXFP4/U8打包，不能统称BF16原始权重,dtype口径/运行假设,未统一核验所有激活、累加和cache类型；存储精度不等于计算精度,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/fused_moe/experts/aiter_mxfp4_w4a16_moe.py#L316
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L841
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/quantization/methods/w4a8/w4a8.py#L506
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/fused_moe/experts/trtllm_mxfp4_moe.py#L202",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,J114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,output dtype,BF16,BF16激活假设与存储dtype分开；K3 routed权重MXFP4/U8打包，不能统称BF16原始权重,dtype口径/运行假设,未统一核验所有激活、累加和cache类型；存储精度不等于计算精度,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/fused_moe/experts/aiter_mxfp4_w4a16_moe.py#L316
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L841
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/quantization/methods/w4a8/w4a8.py#L506
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/fused_moe/experts/trtllm_mxfp4_moe.py#L202",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,K114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,input format,ND,逻辑轴顺序可记录；NPU ND/NZ实际布局未核验,逻辑与物理格式需区分,ND文本不是加载、转换或设备kernel布局的证明,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,L114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,output format,ND,逻辑轴顺序可记录；NPU ND/NZ实际布局未核验,逻辑与物理格式需区分,ND文本不是加载、转换或设备kernel布局的证明,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,M114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,dtype next1,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,N114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,dtype next2,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,O114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,next3,(空白),未提供候选,量化候选未验证,A8W8/A4W4等不能视为检查点格式或已支持内核,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,P114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,并行资源占用情况,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,Q114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,duration,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,R114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,计算利用率,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,S114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,mte,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,T114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,scalar,(空白),未实测,无硬件实测,空白未提供测量值，本次也未运行硬件；不填猜测值,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,U114,114,layer_0.kda_layer.moe.shared_expert,shared_up_input,融合算子分析,(空白),待按实现与性能证据分析,未提供融合分析,不能由空白推定可融合或有性能收益,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,A115,115,layer_0.kda_layer.moe.shared_expert,shared_situ,模块,layer_0.kda_layer.moe.shared_expert,第0层为Dense，MoE起于后续层；若表示代表性MoE应改为layer_i且i>=1,真实层索引不匹配,first_k_dense_replace=1；不把代表结构当真实第0层,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",差异,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,B115,115,layer_0.kda_layer.moe.shared_expert,shared_situ,算子列表,shared_situ,shared_situ,原标签/符号保留,结构标签本身不证明实际调用链；后续列独立核验,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,一致,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,C115,115,layer_0.kda_layer.moe.shared_expert,shared_situ,npu kernel,SituAndMul,需模型、硬件、版本与调用条件证据；保留未知,设备条件未核验,出现torch_npu或fused名称不足以证明该checkpoint走这条路径,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,D115,115,layer_0.kda_layer.moe.shared_expert,shared_situ,算子类型,activation/elementwise,activation/elementwise,原标签/符号保留,结构标签本身不证明实际调用链；后续列独立核验,https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json,一致,Kimi-K3 / 模板对照；具体算子见独立算子表
算子表,E115,115,layer_0.kda_layer.moe.shared_expert,shared_situ,inputshape,"[B,S,3072];[B,S,3072]",完整共享gate/up激活逻辑宽6144；单专家/分片可不同,共享专家聚合/分片假设,与固定K3 config及独立逐层计算证据对照；若原表另指其他模型/分片，需单独标识,"https://huggingface.co/moonshotai/Kimi-K3/resolve/f831ab66814297da540d832a5235f8e904f29d06/config.json
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L75",待核验,Kimi-K3 / 模板对照；具体算子见独立算子表
